Manufacturer,Model,Sales_in_thousands,four_year_resale_value,Vehicle_type,Price_in_thousands,Engine_size,Horsepower,Wheelbase,Width,Length,Curb_weight,Fuel_capacity,Fuel_efficiency,Latest_Launch,Power_perf_factor
Buick,Park Avenue,27.52240966,21.7673969,Passenger,32.08609084,4.048545885,203.5305378,112.3725389,80.76773164,212.2782903,3.829998207,18.27972132,23.15931926,8/30/2012,91.02623112
Buick,LeSabre,78.86386475,13.33507758,Passenger,27.93122911,3.77108897,210.3903999,111.258145,70.43053872,211.5035309,3.531071708,19.20523305,24.64769167,5/2/2011,78.59564398
Buick,LeSabre,76.64976642,13.97677057,Passenger,26.82053556,3.705772843,210.306654,108.2335047,73.95319812,203.9190374,3.669790257,16.50362718,24.97462743,9/20/2011,89.41445695
Buick,LeSabre,89.03318467,14.56120259,Passenger,26.6682581,3.847911137,187.1373583,116.0800386,73.38763181,203.2206887,3.656769289,17.64538129,23.82904494,7/24/2010,78.89196773
Buick,LeSabre,77.53455138,12.57379194,Passenger,29.26623088,3.871169507,204.7935431,110.8134907,68.97247637,200.6211017,3.399900171,18.50668658,26.22597478,10/4/2011,87.70718911
Buick,Park Avenue,27.96456468,18.8375087,Passenger,33.98648374,3.894971125,194.4630919,107.9424578,64.07336668,216.993395,3.918997838,17.81546029,22.43087063,8/27/2011,85.85026778
Buick,Park Avenue,26.81675303,18.97857077,Passenger,32.81080095,3.591692734,187.8716404,101.6958571,77.72936116,200.1925603,4.006576621,17.99011444,23.7311266,12/18/2012,81.88405213
Buick,Century,89.3959345,13.08401646,Passenger,23.14055138,3.163334247,174.464017,111.5873404,76.88433318,186.4760996,3.747559809,17.12188838,25.30745173,2/10/2012,75.16074135
Buick,Regal,40.36609187,13.56167019,Passenger,25.10482335,4.121906306,232.3594917,94.14084762,75.86192245,222.8325688,3.143613628,17.69399629,21.9588346,8/28/2012,85.10918224
Buick,Century,88.38596273,12.37183378,Passenger,22.70021588,2.994786417,173.4665857,112.2916094,70.93379533,196.2187779,3.628742312,19.09951855,23.96839961,3/29/2012,70.32266903
Buick,Park Avenue,28.28789272,17.59183232,Passenger,31.35731275,3.991496904,211.2855055,107.8424384,76.70554849,208.7989306,4.014460871,19.76344447,23.35955758,10/22/2011,86.15200408
Buick,LeSabre,74.39117166,13.66959134,Passenger,27.57123322,3.59809357,197.1723201,114.5172084,78.77272785,182.550622,3.958735679,18.91089588,27.0935257,5/17/2012,86.40322038
Buick,LeSabre,87.28785444,14.30818793,Passenger,25.83796809,3.835274219,218.3928913,111.0176683,75.44418408,189.2641805,3.369269314,18.35451349,26.01717821,9/2/2010,89.2041836
Buick,Regal,36.81046118,13.99641188,Passenger,23.41696972,3.70129462,234.5538039,110.0569808,73.79706676,186.0205051,3.284819856,17.82217158,21.47686641,5/19/2012,102.3215794
Buick,Century,99.61194828,12.29026364,Passenger,21.6491332,3.029498094,178.8219606,106.5081856,72.20063991,190.0548389,3.143241241,17.49895961,25.80677209,9/2/2012,67.64752625
Buick,LeSabre,88.59125551,13.08361707,Passenger,27.86073688,3.625217873,196.1975482,111.0452719,76.1398052,189.5662115,3.415620895,17.61950834,25.19246719,10/21/2011,87.23644158
Buick,Park Avenue,27.66530555,21.53804081,Passenger,32.43725274,3.337650678,211.2429238,130.0146221,77.47006308,203.4591112,4.113434181,17.62836228,26.49292557,1/31/2013,81.50745001
Buick,Century,90.11793193,12.8972525,Passenger,19.9348761,2.990003442,184.3809589,106.3754039,68.00655126,206.0533615,3.476036139,15.62527076,24.60195209,3/21/2012,73.60471588
Buick,Regal,38.71617279,13.04066545,Passenger,24.97304648,4.17550317,225.2978348,99.48274589,68.77543462,191.5365369,3.569146958,16.65132517,21.89335049,3/21/2011,98.91345759
Buick,Regal,39.35509281,13.68453038,Passenger,25.60801787,3.641475451,229.3025711,107.8634804,75.06598421,197.0643453,3.559763906,17.89018688,23.09324317,9/28/2010,89.31350118
Buick,Century,95.04590164,11.86677314,Passenger,20.97296877,2.922221583,178.4980898,106.0707971,68.14842459,180.5426921,3.447074119,16.74685565,24.926418,6/3/2012,68.43014911
Buick,Century,103.4556759,11.05861407,Passenger,22.91036145,2.820862425,180.4914702,107.3408648,70.52456661,208.1931298,3.505536369,17.75765687,25.54084645,10/29/2012,78.40980295
Buick,Regal,39.56556161,13.88069167,Passenger,25.1656334,3.825601454,240.284804,111.3363966,74.97157682,190.1882742,3.597352057,16.11605169,23.29117661,1/21/2011,87.2613373
Buick,Regal,38.09622814,14.85964669,Passenger,26.29147233,4.186983581,241.8046343,109.7786138,73.97646154,189.2565203,3.616871282,17.89111808,23.86764875,8/18/2012,84.10577085
Buick,LeSabre,76.67590546,14.73979445,Passenger,27.86656141,4.014776851,202.7790287,117.2441888,67.34141598,170.2210028,3.413151127,17.38734004,26.00328212,3/29/2012,83.563057
Buick,Century,93.95647361,12.23730086,Passenger,21.70371206,3.303654621,180.4381129,112.2717811,77.93436819,191.7061827,3.093948604,18.26643822,24.76407407,4/23/2011,74.74051971
Buick,Regal,44.11132879,13.53320483,Passenger,27.27591901,3.770960115,252.4151268,118.3953694,72.49306562,204.3474458,3.602933931,17.71727586,23.28886969,8/11/2012,95.98768134
Buick,Regal,40.49386942,12.57679098,Passenger,24.1932032,3.986195621,244.3583119,102.1729829,76.3348748,202.5628235,3.812793074,16.37728046,21.96846722,5/20/2011,97.27865225
Buick,Regal,37.5218213,14.14196302,Passenger,25.09434505,3.572723452,229.7253557,115.9381918,69.83243381,196.6846611,3.463876427,16.8704562,23.16930948,5/14/2012,96.95817436
Buick,Century,88.36793059,12.03605426,Passenger,23.70170154,2.892171612,184.7746344,106.2298641,76.57951553,180.4068075,3.509215896,17.99368469,24.34954668,11/4/2011,69.39930679
Buick,Century,94.48633916,12.07511673,Passenger,21.58334964,3.154041424,171.2218663,106.5074111,73.0643829,209.1756097,3.394251647,16.39997026,25.33271369,8/15/2011,69.87655766
Buick,LeSabre,78.08292447,12.07622361,Passenger,27.99001375,3.68405644,184.105056,109.469348,81.7798335,208.680086,3.516899606,17.21162746,25.77283821,7/16/2012,89.10861808
Buick,Regal,36.76908151,13.5163301,Passenger,23.81686146,3.932937778,232.9896357,103.5841581,70.40582671,198.4540022,3.724935359,18.08070765,22.90564225,11/25/2011,96.69202861
Buick,Regal,41.4434514,13.66722696,Passenger,26.17358399,3.690577694,237.0445605,114.0774347,71.15972117,194.3220959,3.408002354,16.78963935,21.31503415,6/12/2011,93.73770153
Buick,Regal,37.55244045,14.92565016,Passenger,23.65051522,3.379897793,257.5704287,101.3565747,72.7068761,195.6783005,3.338339493,17.65371765,23.67396551,2/6/2011,98.15989824
Buick,Century,93.83766876,11.87316228,Passenger,21.35793103,3.052909321,183.947125,116.1355527,75.03386351,189.2189253,3.53023498,17.51272489,25.77190331,5/20/2011,73.57349482
Buick,Century,86.5110435,11.75329604,Passenger,21.58006011,3.310572837,181.9210804,106.8660284,68.62180221,200.8838509,3.480999609,18.161113,25.19995115,1/18/2012,70.3374286
Buick,Century,80.88742848,12.1004626,Passenger,19.99422958,3.259918705,173.5620245,110.4515667,67.90112324,209.5249971,3.237455136,17.3410436,22.66307432,12/30/2010,68.69660436
Buick,Park Avenue,27.33147302,20.59496947,Passenger,34.39006257,3.901447314,204.1042624,112.7312337,75.64080877,204.3066397,3.696237636,18.03482349,24.2768875,8/1/2012,88.20489572
Buick,Regal,37.64906245,12.60319989,Passenger,24.75582435,3.648827327,258.7952245,108.8258735,73.02121528,184.0509881,3.666272083,17.88497637,22.67174691,9/18/2010,94.59471651
Buick,Park Avenue,27.57464103,21.19588707,Passenger,34.28835742,3.726275039,203.5638486,121.4617595,68.4348964,223.8265561,3.870105557,19.91082688,23.04199274,1/2/2013,89.11522818
Buick,Century,96.44492608,12.12184242,Passenger,22.50784885,3.235101482,181.8686916,112.6991539,74.83802732,211.4448048,3.146260232,17.32352,22.65336024,12/13/2011,69.05619131
Buick,Park Avenue,30.3825182,20.18280758,Passenger,33.10470917,4.092981818,191.5863024,120.4102891,74.76641498,195.5021122,3.962552735,18.19029346,23.6493664,3/10/2012,88.0196698
Buick,LeSabre,86.03880337,13.30927791,Passenger,26.24954683,3.748574063,204.9836007,117.0872934,75.1035147,186.1547141,3.764791776,18.46427447,25.27580235,6/28/2012,74.50869736
Buick,LeSabre,78.97561773,13.90462506,Passenger,28.54217948,4.017125057,210.1569511,101.0514752,74.87579583,193.7391745,3.434913979,16.35004552,27.29635763,9/22/2010,91.31309067
Buick,Park Avenue,28.15562644,21.68316672,Passenger,33.66318251,3.815962398,203.3669539,119.0444977,73.18680799,216.3194109,3.85224833,18.76943634,23.73779183,1/6/2012,87.7991168
Buick,LeSabre,83.14192531,14.4955625,Passenger,27.07651399,3.856660073,204.7400822,110.9021366,69.95212059,212.0694051,3.394952923,17.45698958,25.49553684,7/19/2012,80.27276782
Cadillac,DeVille,63.729,22.525,Passenger,39.895,4.6,275,115.3,74.5,207.2,3.978,18.5,22,2/23/2012,113.8545976
Cadillac,Seville,15.943,27.1,Passenger,44.475,4.6,275,112.2,75,201,,18.5,22,4/29/2011,115.6213578
Cadillac,Eldorado,6.536,25.725,Passenger,39.665,4.6,275,108,75.5,200.6,3.843,19,22,11/27/2011,113.7658739
Cadillac,Catera,11.185,18.225,Passenger,31.01,3,200,107.4,70.3,194.8,3.77,18,22,9/28/2011,83.48309358
Cadillac,Escalade,14.785,,Car,46.225,5.7,255,117.5,77,201.2,5.572,30,15,4/17/2012,109.5091165
Cadillac,DeVille,72.51799573,22.20775979,Passenger,41.01836217,4.735683375,294.5438551,112.7720573,75.28285722,225.1235985,4.047679484,18.25307883,21.53826567,1/26/2013,107.7167488
Cadillac,Catera,10.72491195,17.32343914,Passenger,33.29488472,3.2292895,205.7239957,112.6118103,73.2864295,193.1470474,3.656942754,16.38602025,21.62204094,9/2/2011,80.50194799
Cadillac,Eldorado,7.04145836,24.47668595,Passenger,38.8124067,4.162456791,283.0986641,106.3487353,77.16744768,186.3363744,3.790139416,21.03778143,22.07658462,12/18/2011,106.6652316
Cadillac,Escalade,14.73863133,18.11013201,Car,46.61523761,5.762491619,265.4034836,109.8615683,71.92722258,210.9915003,5.479296535,29.2973812,15.57722147,12/31/2011,114.6072099
Cadillac,Escalade,14.69849552,18.12647022,Car,51.59791929,5.663645893,253.7701734,119.5890975,71.69625319,213.8749465,5.52315775,32.51582259,15.17101617,11/8/2011,112.250148
Cadillac,Seville,16.4306595,28.83979863,Passenger,44.57093447,4.231173843,284.1306251,104.9778251,69.76840471,197.77425,3.396846236,20.3028725,21.54285408,1/1/2012,119.7524263
Cadillac,DeVille,63.70923012,22.94213701,Passenger,40.95424975,4.730665192,256.5221978,103.856847,70.26066516,187.1361389,3.63849651,17.172359,23.39558496,10/26/2011,106.7789303
Cadillac,DeVille,64.94432821,22.23043804,Passenger,41.43570354,4.80695583,282.146807,125.5812304,73.30219716,198.4759749,3.937419903,20.01464937,22.0607758,7/10/2011,118.2575429
Cadillac,Catera,11.48334229,18.01869613,Passenger,30.40366598,2.877755096,190.8638461,97.80085627,73.67762824,199.987282,3.889357055,17.75122148,21.36432464,1/31/2011,88.18069215
Cadillac,Eldorado,6.308150461,26.31776974,Passenger,42.392782,4.449822034,282.5780124,102.1540782,80.3691361,195.3763838,3.715363191,18.7911013,21.33791595,4/9/2011,114.0959704
Cadillac,Eldorado,6.803804446,24.32268585,Passenger,36.93496398,4.746421074,282.8166481,109.7781951,76.14685035,199.1607343,3.86168801,20.44305873,22.68305385,4/23/2011,111.5692364
Cadillac,DeVille,65.32292201,23.15160153,Passenger,39.80204269,4.550933827,290.1806707,118.7258475,75.0271333,228.4061599,3.808631436,18.04826767,22.79679784,7/10/2011,109.7625359
Cadillac,Catera,10.40146184,17.62933641,Passenger,29.63621993,2.909923049,182.6367601,109.9718989,73.37488013,183.3505827,3.842144792,17.93384193,23.03926836,7/29/2011,80.65625885
Cadillac,Catera,11.37935475,17.47023467,Passenger,31.64222479,2.85112835,212.0202968,104.4221769,63.48095518,196.427335,3.619337698,18.78362865,22.10882087,7/27/2012,81.95116497
Cadillac,Catera,11.26879637,16.34754043,Passenger,29.30571475,2.796739809,186.1142917,105.8411095,70.87313165,194.1811589,3.734489011,18.49086851,21.96042866,3/21/2012,85.52656788
Cadillac,Eldorado,6.9138628,24.41459946,Passenger,37.98032971,4.577977738,274.9453742,111.6465345,72.6131012,189.9840288,3.773131049,19.60998475,22.71767049,3/19/2012,119.5198316
Cadillac,Catera,11.68234846,18.28489557,Passenger,33.92137841,2.944730375,213.3990013,112.7629679,69.02400129,184.89861,3.914344242,16.82962132,21.11185186,8/27/2012,80.24337371
Cadillac,Eldorado,6.193049205,25.82960846,Passenger,37.25067216,5.137205552,269.4138456,114.2004384,76.36508037,204.0044788,4.366613831,18.87515148,22.53499354,1/16/2011,117.3673998
Cadillac,Eldorado,5.856943278,26.09185409,Passenger,35.84193208,4.506031705,267.1879381,108.8475554,76.0377694,193.2982654,3.605037378,16.79786967,23.54994496,6/22/2012,108.7805383
Cadillac,Eldorado,6.272058132,25.58177546,Passenger,42.02715856,4.424933713,264.1445853,107.2216577,75.20171013,220.370389,3.756811036,20.74278374,21.99775827,9/3/2011,113.0158563
Cadillac,Seville,16.26175746,26.96190423,Passenger,45.6162822,4.639742351,281.7790242,105.3994203,68.22944311,203.1828747,3.16280423,17.77320547,22.35814892,4/28/2011,122.6431554
Cadillac,Catera,12.41072068,18.81616199,Passenger,30.96265039,3.108548514,193.9562807,98.57839622,66.21138804,197.6850191,3.611792497,17.76430629,22.654501,10/7/2010,81.87435294
Cadillac,Seville,16.93719935,25.7524994,Passenger,44.4180792,4.647353736,274.5083749,110.8290698,72.64569934,218.9681184,3.689106063,18.99583108,21.16442386,2/26/2012,124.4063934
Cadillac,Eldorado,6.801891073,25.58540034,Passenger,43.38588016,4.725583887,267.5033474,104.6922319,70.4913464,182.1213083,3.764709358,20.34409028,20.42858715,6/17/2012,118.1243569
Cadillac,Catera,11.45386034,18.68348803,Passenger,31.47301532,3.126674305,188.2160784,105.4602322,69.08423105,196.0416478,3.846768905,17.0872765,23.6702732,10/8/2010,83.9053744
Cadillac,Catera,11.33382574,17.51213813,Passenger,31.13748852,2.732996243,220.2992645,102.5356294,72.19552229,182.8813873,3.715101671,18.08828664,23.81999267,10/10/2010,73.14343581
Cadillac,DeVille,66.08457207,22.70736248,Passenger,40.80183097,4.892192101,267.213206,118.4597947,74.53461829,217.3983764,4.132897675,20.50203276,21.53537294,11/21/2011,123.7873179
Cadillac,Eldorado,6.365250815,25.40021452,Passenger,40.22310103,4.567018705,265.4045066,105.3978295,70.03718835,188.1808543,3.964685531,17.96453006,21.50397285,7/23/2012,115.9328069
Cadillac,Catera,12.0831703,17.75996338,Passenger,31.3866129,3.06621016,193.2262423,112.0090067,65.95210099,210.5309307,3.887379547,18.36111586,22.15545284,12/13/2010,84.55060727
Cadillac,Escalade,14.76100534,17.00301428,Car,43.50122261,5.397703302,251.5035677,119.9894793,78.10494193,195.0300917,5.69196821,28.79380949,16.32116775,6/13/2012,107.2247041
Cadillac,Escalade,15.60043895,18.09971698,Car,43.76790311,5.647372559,255.6165797,130.5624359,79.67635206,212.6697139,4.988200453,31.84297978,15.33006579,3/26/2013,108.1492628
Cadillac,Seville,15.52761604,26.11601506,Passenger,43.3766977,4.974310785,259.4593597,108.9422844,73.6494444,212.7408066,3.390694987,16.51010424,20.04268819,3/1/2012,111.7041168
Cadillac,Escalade,15.16249568,17.38937606,Car,48.13302259,5.999308664,253.2734929,111.2009346,79.74458401,208.0886913,6.277232917,30.31783766,14.59256422,3/23/2012,115.8642944
Cadillac,Seville,15.79607706,26.83504263,Passenger,46.401224,4.883597945,289.5216907,116.9936494,73.19682876,170.2576559,3.40078051,18.69848196,22.33488487,7/23/2010,117.2096729
Cadillac,DeVille,65.39106203,22.23583324,Passenger,41.40299761,4.355266957,256.537477,114.0394636,73.25155703,206.7060721,4.25469417,18.3754714,22.17102056,2/10/2012,111.0072869
Cadillac,DeVille,62.83829938,23.33122662,Passenger,37.04365253,4.642664158,268.5170391,118.6500257,81.61914407,192.3837672,3.978394014,19.08742153,21.33138918,8/13/2012,105.3717344
Cadillac,Eldorado,6.351307667,25.71679293,Passenger,38.48404713,4.511475126,299.0907877,105.8180806,73.65500916,188.4487891,4.011456443,17.43512037,22.10043379,8/14/2011,114.5694574
Cadillac,Eldorado,6.26767548,24.21171261,Passenger,41.88849733,4.66208702,289.9752242,110.8084147,73.88817624,182.0173774,4.160502515,18.29705196,21.57550932,6/30/2012,110.5635551
Cadillac,Escalade,14.95634416,18.26812151,Car,46.38022858,6.250779486,239.7022112,112.8853587,83.168355,221.6512475,5.120452542,28.65881256,15.85504129,8/25/2011,122.2143733
Cadillac,Eldorado,6.749947923,24.55494876,Passenger,41.92381832,4.826408188,261.0619295,105.9563501,79.90673708,185.7786708,3.831269214,18.58652505,24.36313489,12/11/2010,112.1369074
Cadillac,Escalade,14.7506853,16.26137724,Car,42.5362749,5.85345129,258.4596234,125.6455933,74.86664934,184.926841,5.472479067,32.8918145,16.60893556,4/28/2012,108.843046
Cadillac,Eldorado,6.832339441,23.85641498,Passenger,35.93267811,4.538747403,272.8406848,107.6080809,75.42239736,202.6242556,3.795745641,18.31409464,22.95266069,9/12/2011,119.6133339
Cadillac,Escalade,15.04818713,19.93838433,Car,47.57181287,5.263492431,247.3490648,125.93016,73.58289645,203.9580552,5.85716295,30.21708027,14.18752598,11/22/2012,107.5018039
Cadillac,Eldorado,6.064001002,25.95458486,Passenger,37.59914062,4.806592825,247.0131349,103.3328273,73.91646696,193.2751012,3.820299274,17.56839932,22.95196266,2/1/2011,112.9721061
Cadillac,Catera,10.78155248,18.6231679,Passenger,30.08669679,2.87416003,175.6824908,108.4132448,71.56746597,204.5106114,3.637484473,18.90124598,22.47247406,11/19/2010,82.35498944
Cadillac,DeVille,61.45191807,22.88082865,Passenger,39.68139647,4.222287516,261.2023572,117.3434994,78.92683458,214.4248425,3.922536028,18.64314686,23.03658339,8/7/2012,123.3878768
Cadillac,Eldorado,6.484468242,25.27885436,Passenger,40.38876378,4.308547729,286.6391858,109.2760987,73.89041912,198.7915562,3.793305345,20.07109431,23.04222207,12/12/2011,111.8899647
Cadillac,Catera,10.67661106,17.72041,Passenger,32.75750593,2.933047554,185.4282695,110.7797649,75.16759344,209.8848242,3.946356534,18.11256325,23.7040722,3/14/2012,75.31698579
Cadillac,Eldorado,6.870892538,25.46409273,Passenger,39.98718609,4.845975929,277.3988346,100.0059981,72.57936482,197.1469846,4.094131643,19.0845165,23.84038589,1/6/2012,121.1289067
Cadillac,DeVille,64.42001403,21.92592458,Passenger,37.37331885,4.773279737,282.7988578,109.2190064,74.22840735,196.6184292,3.842989453,19.93160827,19.99254018,1/3/2012,110.6375561
Cadillac,Catera,11.22003205,18.19188879,Passenger,31.00400592,2.862355291,209.6045799,106.9650388,70.28218924,189.1877772,3.518618366,17.07291113,22.0840472,6/25/2011,80.10860271
Cadillac,Eldorado,6.867432234,25.44227223,Passenger,39.30302249,4.460430723,276.451947,115.2496909,75.7317077,218.5875522,3.890066416,18.29231782,21.41962034,7/10/2011,113.7683765
Cadillac,Catera,11.51085516,18.15164259,Passenger,32.17851381,2.883316808,197.3482966,100.7619799,63.15048441,194.7062909,4.079216649,20.36270191,23.57417315,3/31/2012,83.46438548
Cadillac,Escalade,14.99758133,18.77269667,Car,47.13990427,5.429739965,255.7323643,114.0603389,78.72757633,201.9974324,5.782728356,30.98737618,14.80246617,4/2/2013,126.0360228
Cadillac,Eldorado,6.287783303,24.58394558,Passenger,41.53301036,4.587358208,268.1017511,113.5558267,71.71357202,171.4968325,3.822738886,16.8299387,23.31736077,10/4/2012,112.5288378
Cadillac,Seville,15.08329026,25.4694464,Passenger,46.17991929,4.872842852,279.7679497,129.7672012,77.55403158,195.9954521,3.503306093,18.95395127,21.80770449,5/7/2011,125.1800163
Cadillac,Seville,15.46745918,27.93870803,Passenger,50.06375072,4.459758847,261.2883262,113.9394853,79.33723935,203.8387246,3.728104187,19.1964943,19.91376985,12/8/2010,102.9152218
